,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_source[7958],-0.561,0.606,-1.736,0.627,0.003,0.006,34742.0,10672.0,1.0
z_source[7959],-0.271,0.734,-1.707,1.176,0.004,0.007,39810.0,11412.0,1.0
z_source[7960],1.095,0.687,-0.256,2.43,0.004,0.006,39178.0,11258.0,1.0
z_source[7961],0.249,0.689,-1.119,1.564,0.004,0.007,37202.0,10306.0,1.0
z_source[7962],-0.15,0.75,-1.621,1.31,0.004,0.007,32758.0,11553.0,1.0
z_source[7963],0.925,0.64,-0.334,2.147,0.003,0.006,34983.0,11539.0,1.0
z_source[7964],1.104,0.56,0.016,2.199,0.003,0.005,34881.0,11419.0,1.0
z_source[7965],-0.562,0.615,-1.773,0.61,0.003,0.006,32399.0,10328.0,1.0
z_source[7966],0.274,0.459,-0.597,1.192,0.003,0.004,31155.0,12043.0,1.0
z_source[7967],0.385,0.54,-0.676,1.441,0.003,0.005,32922.0,11332.0,1.0
z_source[7968],-0.558,0.676,-1.856,0.755,0.004,0.006,34460.0,10987.0,1.0
z_source[7969],0.608,0.583,-0.578,1.708,0.003,0.005,33882.0,11303.0,1.0
z_source[7970],-0.084,0.563,-1.198,0.998,0.003,0.005,35565.0,10304.0,1.0
z_source[7971],1.268,0.668,-0.111,2.519,0.004,0.006,34519.0,11943.0,1.0
z_source[7972],-0.645,0.737,-2.057,0.825,0.004,0.007,34945.0,10641.0,1.0
z_source[7973],0.968,0.635,-0.294,2.191,0.004,0.006,33176.0,10910.0,1.0
z_source[7974],-0.425,0.676,-1.775,0.886,0.003,0.006,39168.0,11697.0,1.0
z_source[7975],-0.764,0.721,-2.188,0.649,0.004,0.007,35706.0,10626.0,1.0
z_source[7976],0.417,0.586,-0.709,1.589,0.003,0.005,33322.0,11398.0,1.0
z_source[7977],-0.056,0.515,-1.067,0.936,0.003,0.005,32621.0,11365.0,1.0
z_source[7978],0.425,0.413,-0.382,1.238,0.003,0.004,24943.0,11244.0,1.0
z_source[7979],0.922,0.465,-0.01,1.813,0.003,0.004,27943.0,11689.0,1.0
z_source[7980],0.909,0.45,0.033,1.788,0.003,0.004,29360.0,11602.0,1.0
z_source[7981],-0.1,0.613,-1.365,1.042,0.003,0.006,34776.0,11149.0,1.0
z_source[7982],-0.843,0.616,-2.06,0.347,0.003,0.006,39153.0,10760.0,1.0
z_source[7983],-0.4,0.62,-1.628,0.801,0.003,0.006,32969.0,10562.0,1.0
z_source[7984],0.757,0.633,-0.464,2.027,0.003,0.006,38026.0,10822.0,1.0
z_source[7985],-0.305,0.687,-1.628,1.07,0.003,0.007,41001.0,10464.0,1.0
z_source[7986],0.168,0.603,-1.007,1.355,0.003,0.005,33416.0,11284.0,1.0
z_source[7987],0.027,0.53,-1.022,1.064,0.003,0.005,33535.0,11007.0,1.0
z_source[7988],-0.659,0.558,-1.744,0.437,0.003,0.006,33300.0,10555.0,1.0
z_source[7989],-0.255,0.555,-1.356,0.798,0.003,0.005,32753.0,11908.0,1.0
z_source[7990],0.02,0.519,-0.994,1.051,0.003,0.005,30666.0,10663.0,1.0
z_source[7991],0.486,0.535,-0.574,1.506,0.003,0.005,34568.0,11451.0,1.0
z_source[7992],0.021,0.545,-1.025,1.091,0.003,0.005,34520.0,11588.0,1.0
z_source[7993],-0.354,0.573,-1.471,0.764,0.003,0.005,33668.0,10463.0,1.0
z_source[7994],0.677,0.506,-0.332,1.643,0.003,0.004,28275.0,10589.0,1.0
z_source[7995],0.078,0.68,-1.211,1.426,0.004,0.006,37547.0,10554.0,1.0
z_source[7996],0.232,0.587,-0.911,1.372,0.003,0.005,36494.0,11651.0,1.0
z_source[7997],-0.432,0.772,-1.907,1.105,0.004,0.007,43579.0,11686.0,1.0
z_source[7998],0.102,0.727,-1.285,1.551,0.004,0.007,37431.0,10281.0,1.0
z_source[7999],-0.792,0.725,-2.198,0.618,0.004,0.007,37184.0,11352.0,1.0
z_source[8000],-0.646,0.675,-1.996,0.64,0.004,0.006,37766.0,10315.0,1.0
z_source[8001],-0.21,0.656,-1.476,1.081,0.003,0.007,38729.0,10509.0,1.0
z_source[8002],0.572,0.492,-0.395,1.533,0.003,0.004,30405.0,12065.0,1.0
z_source[8003],-0.783,0.656,-2.059,0.519,0.003,0.006,40453.0,11158.0,1.0
z_source[8004],-0.108,0.615,-1.285,1.103,0.003,0.006,37061.0,12152.0,1.0
z_source[8005],-0.817,0.684,-2.138,0.524,0.004,0.006,35047.0,11300.0,1.0
z_source[8006],-1.067,0.645,-2.376,0.139,0.003,0.006,37463.0,11431.0,1.0
z_source[8007],0.315,0.664,-1.022,1.589,0.004,0.007,36760.0,10482.0,1.0
z_source[8008],-0.042,0.985,-1.976,1.841,0.005,0.009,41069.0,11188.0,1.0
z_source[8009],-0.03,0.996,-1.971,1.895,0.005,0.01,44338.0,10456.0,1.0
z_source[8010],-0.089,0.982,-2.024,1.81,0.005,0.009,40343.0,10520.0,1.0
z_source[8011],-0.121,0.98,-2.12,1.741,0.005,0.01,41738.0,11142.0,1.0
z_source[8012],-0.031,0.999,-2.014,1.92,0.005,0.01,37118.0,9895.0,1.0
z_source[8013],-0.055,0.979,-1.963,1.87,0.005,0.01,41758.0,10362.0,1.0
z_source[8014],-0.084,0.992,-2.02,1.854,0.005,0.01,41495.0,10449.0,1.0
z_source[8015],-0.118,0.98,-1.997,1.866,0.005,0.01,47127.0,10162.0,1.0
z_source[8016],0.405,0.98,-1.542,2.295,0.005,0.009,40306.0,11118.0,1.0
z_source[8017],0.355,0.968,-1.523,2.234,0.005,0.009,42008.0,10817.0,1.0
z_source[8018],0.39,0.975,-1.502,2.317,0.005,0.009,43493.0,11224.0,1.0
z_source[8019],-0.072,0.972,-1.923,1.877,0.005,0.009,39160.0,11168.0,1.0
z_source[8020],-0.127,0.973,-2.092,1.734,0.005,0.009,38689.0,11136.0,1.0
z_source[8021],-0.073,0.972,-1.973,1.84,0.005,0.009,39834.0,10687.0,1.0
z_source[8022],-0.197,0.959,-2.027,1.71,0.005,0.01,42505.0,10420.0,1.0
z_source[8023],0.233,0.937,-1.594,2.049,0.004,0.009,47665.0,11593.0,1.0
z_source[8024],-0.14,0.968,-2.004,1.806,0.005,0.009,39413.0,11190.0,1.0
z_source[8025],-0.04,0.99,-1.939,1.901,0.005,0.01,37097.0,10195.0,1.0
z_source[8026],0.414,0.985,-1.527,2.329,0.005,0.01,45394.0,10078.0,1.0
z_source[8027],-0.072,0.991,-1.982,1.883,0.005,0.01,40750.0,10764.0,1.0
z_source[8028],-0.055,0.979,-2.0,1.804,0.005,0.009,41671.0,10210.0,1.0
z_source[8029],-1.01,0.838,-2.645,0.605,0.004,0.008,42382.0,10968.0,1.0
z_source[8030],-0.882,0.84,-2.52,0.75,0.005,0.008,34213.0,10495.0,1.0
z_source[8031],-0.169,0.979,-2.057,1.739,0.005,0.01,38391.0,10586.0,1.0
z_source[8032],-0.068,1.004,-2.069,1.865,0.005,0.01,41624.0,10838.0,1.0
z_source[8033],-0.382,0.944,-2.196,1.474,0.005,0.009,39911.0,10689.0,1.0
z_source[8034],-0.264,0.914,-2.07,1.518,0.005,0.008,38769.0,11120.0,1.0
z_source[8035],0.39,0.929,-1.461,2.183,0.004,0.009,43261.0,10970.0,1.0
z_source[8036],-0.011,0.93,-1.82,1.811,0.005,0.009,36207.0,10493.0,1.0
z_source[8037],-0.083,0.95,-1.914,1.796,0.004,0.009,46596.0,10127.0,1.0
z_source[8038],0.25,0.951,-1.612,2.066,0.005,0.009,41399.0,9845.0,1.0
z_source[8039],-1.073,0.858,-2.785,0.581,0.004,0.008,39892.0,10648.0,1.0
z_source[8040],-0.119,0.983,-2.071,1.741,0.005,0.009,41425.0,10539.0,1.0
z_source[8041],0.437,0.955,-1.425,2.273,0.005,0.009,39509.0,11423.0,1.0
z_source[8042],-0.125,0.996,-2.075,1.78,0.005,0.01,42576.0,10572.0,1.0
z_source[8043],-0.225,0.945,-2.035,1.626,0.005,0.009,39174.0,11152.0,1.0
z_source[8044],-0.068,0.674,-1.403,1.219,0.003,0.006,38746.0,11061.0,1.0
z_source[8045],0.465,0.552,-0.632,1.536,0.003,0.005,35085.0,11476.0,1.0
z_source[8046],-1.061,0.71,-2.461,0.306,0.004,0.007,35938.0,10913.0,1.0
z_source[8047],-0.862,0.713,-2.233,0.538,0.004,0.007,37084.0,10953.0,1.0
z_source[8048],0.475,0.588,-0.677,1.6,0.003,0.005,36627.0,11921.0,1.0
z_source[8049],-1.079,0.61,-2.254,0.117,0.003,0.006,36559.0,11498.0,1.0
z_source[8050],-0.614,0.457,-1.508,0.279,0.003,0.004,31302.0,11072.0,1.0
z_source[8051],-0.522,0.533,-1.552,0.539,0.003,0.005,28612.0,10950.0,1.0
z_source[8052],-0.67,0.528,-1.676,0.393,0.003,0.005,31568.0,12548.0,1.0
z_source[8053],-1.117,0.548,-2.177,-0.014,0.003,0.005,30674.0,10643.0,1.0
z_source[8054],-1.531,0.625,-2.789,-0.342,0.003,0.006,37021.0,10953.0,1.0
z_source[8055],-0.324,0.692,-1.692,1.008,0.004,0.007,35108.0,10298.0,1.0
z_source[8056],-1.074,0.812,-2.709,0.469,0.004,0.008,38284.0,10286.0,1.0
z_source[8057],-0.277,0.682,-1.638,1.044,0.004,0.007,35859.0,10810.0,1.0
z_source[8058],-0.444,0.713,-1.835,0.931,0.004,0.006,40251.0,11874.0,1.0
z_source[8059],-0.443,0.623,-1.591,0.858,0.003,0.006,33065.0,11185.0,1.0
z_source[8060],-1.475,0.67,-2.759,-0.131,0.003,0.006,40272.0,11283.0,1.0
z_source[8061],-0.759,0.531,-1.808,0.252,0.003,0.005,33279.0,11265.0,1.0
z_source[8062],-0.62,0.408,-1.405,0.187,0.003,0.004,26471.0,10553.0,1.0
z_source[8063],-0.843,0.432,-1.717,-0.013,0.002,0.004,31807.0,11468.0,1.0
z_source[8064],-0.391,0.445,-1.24,0.498,0.003,0.004,27587.0,10998.0,1.0
z_source[8065],0.26,0.45,-0.613,1.154,0.002,0.004,33402.0,10836.0,1.0
z_source[8066],-1.236,0.474,-2.144,-0.294,0.003,0.005,32399.0,11419.0,1.0
z_source[8067],-0.329,0.563,-1.407,0.794,0.003,0.005,34224.0,11037.0,1.0
z_source[8068],0.183,0.479,-0.755,1.125,0.003,0.004,30157.0,11158.0,1.0
z_source[8069],-0.078,0.587,-1.23,1.068,0.003,0.006,34884.0,10500.0,1.0
z_source[8070],0.079,0.419,-0.753,0.882,0.002,0.003,30112.0,11953.0,1.0
z_source[8071],-0.515,0.528,-1.557,0.515,0.003,0.005,34970.0,10456.0,1.0
z_source[8072],-0.626,0.497,-1.614,0.333,0.003,0.005,31619.0,9568.0,1.0
z_source[8073],-0.873,0.495,-1.85,0.087,0.003,0.005,31266.0,11308.0,1.0
z_source[8074],-0.459,0.396,-1.228,0.317,0.002,0.003,25890.0,11372.0,1.0
z_source[8075],-0.548,0.477,-1.479,0.399,0.003,0.005,30592.0,10618.0,1.0
z_source[8076],-1.017,0.528,-2.021,0.045,0.003,0.005,32459.0,12512.0,1.0
z_source[8077],-0.199,0.563,-1.28,0.915,0.003,0.005,36445.0,11360.0,1.0
z_source[8078],-0.952,0.516,-1.968,0.042,0.003,0.005,29278.0,10174.0,1.0
z_source[8079],0.227,0.506,-0.781,1.189,0.003,0.005,33038.0,11491.0,1.0
z_source[8080],-0.241,0.661,-1.562,1.037,0.003,0.007,39338.0,10263.0,1.0
z_source[8081],-0.187,0.632,-1.448,1.037,0.003,0.006,36468.0,11297.0,1.0
z_source[8082],0.251,0.496,-0.736,1.21,0.003,0.005,32189.0,11570.0,1.0
z_source[8083],-0.525,0.525,-1.548,0.493,0.003,0.005,32611.0,11621.0,1.0
z_source[8084],-0.648,0.521,-1.659,0.413,0.003,0.005,30490.0,11317.0,1.0
z_source[8085],-0.418,0.529,-1.452,0.611,0.003,0.005,30400.0,10732.0,1.0
z_source[8086],0.537,0.61,-0.677,1.697,0.003,0.006,39989.0,10752.0,1.0
z_source[8087],-0.474,0.849,-2.182,1.156,0.004,0.009,41019.0,10918.0,1.0
z_source[8088],-0.329,0.859,-2.065,1.293,0.005,0.009,35964.0,10458.0,1.0
z_source[8089],-0.697,0.882,-2.493,0.932,0.004,0.008,40916.0,11774.0,1.0
z_source[8090],-0.39,0.848,-2.04,1.256,0.004,0.008,38287.0,11264.0,1.0
z_source[8091],-0.272,0.935,-2.106,1.541,0.005,0.009,40341.0,10700.0,1.0
z_source[8092],-0.645,0.89,-2.378,1.089,0.005,0.008,37397.0,10831.0,1.0
z_source[8093],-0.357,0.917,-2.161,1.452,0.004,0.009,42265.0,11148.0,1.0
z_source[8094],-1.002,0.839,-2.629,0.636,0.004,0.008,42538.0,10750.0,1.0
z_source[8095],-0.349,0.921,-2.153,1.465,0.004,0.009,43238.0,11131.0,1.0
z_source[8096],-0.238,0.951,-2.132,1.593,0.005,0.009,38775.0,10798.0,1.0
z_source[8097],-0.174,0.957,-2.057,1.692,0.005,0.01,40169.0,10894.0,1.0
z_source[8098],-0.751,0.875,-2.437,1.013,0.004,0.009,45143.0,10851.0,1.0
z_source[8099],-0.3,0.938,-2.109,1.543,0.005,0.009,41722.0,11266.0,1.0
z_source[8100],-0.342,0.91,-2.182,1.396,0.005,0.008,40150.0,11286.0,1.0
z_source[8101],-0.584,0.888,-2.274,1.188,0.004,0.009,41139.0,9750.0,1.0
z_source[8102],-0.307,0.926,-2.161,1.456,0.005,0.009,40055.0,11182.0,1.0
z_source[8103],-0.455,0.887,-2.15,1.282,0.005,0.008,38433.0,11929.0,1.0
z_source[8104],0.937,0.884,-0.806,2.639,0.004,0.009,42651.0,10962.0,1.0
z_source[8105],0.169,0.93,-1.729,1.897,0.005,0.009,40517.0,10839.0,1.0
z_source[8106],-0.172,0.97,-2.063,1.697,0.005,0.01,42723.0,10348.0,1.0
z_source[8107],-0.544,0.887,-2.251,1.218,0.004,0.008,39468.0,11430.0,1.0
z_source[8108],-0.135,0.873,-1.866,1.539,0.004,0.009,40103.0,10466.0,1.0
z_source[8109],0.436,0.846,-1.21,2.113,0.004,0.008,43209.0,11203.0,1.0
z_source[8110],-0.184,0.964,-2.108,1.636,0.005,0.009,38470.0,11479.0,1.0
z_source[8111],-0.195,0.963,-2.014,1.738,0.005,0.009,38625.0,11416.0,1.0
z_source[8112],-0.488,0.897,-2.246,1.255,0.004,0.008,41823.0,10862.0,1.0
z_source[8113],-0.528,0.899,-2.283,1.27,0.005,0.009,37882.0,9721.0,1.0
z_source[8114],1.139,0.887,-0.566,2.908,0.004,0.009,41700.0,11058.0,1.0
z_source[8115],0.499,0.798,-1.024,2.045,0.004,0.007,40249.0,11602.0,1.0
z_source[8116],-0.488,0.91,-2.295,1.24,0.005,0.009,39084.0,11356.0,1.0
z_source[8117],0.004,0.891,-1.773,1.695,0.004,0.008,39843.0,11022.0,1.0
z_source[8118],0.113,0.913,-1.71,1.876,0.004,0.009,42279.0,10125.0,1.0
z_source[8119],-0.115,0.978,-2.049,1.781,0.005,0.01,40074.0,10697.0,1.0
z_source[8120],-0.175,0.958,-2.03,1.746,0.005,0.009,44285.0,11278.0,1.0
z_source[8121],-0.331,0.928,-2.094,1.505,0.004,0.009,47382.0,10447.0,1.0
z_source[8122],-0.011,0.901,-1.776,1.733,0.004,0.01,41674.0,9513.0,1.0
z_source[8123],0.347,0.957,-1.539,2.259,0.005,0.009,41718.0,11006.0,1.0
z_source[8124],-0.436,0.902,-2.222,1.316,0.004,0.009,41928.0,10391.0,1.0
z_source[8125],0.323,0.958,-1.587,2.17,0.005,0.009,41156.0,11341.0,1.0
z_source[8126],-0.251,0.881,-1.966,1.442,0.004,0.008,41456.0,11387.0,1.0
z_source[8127],-0.481,0.902,-2.273,1.255,0.005,0.008,39975.0,11212.0,1.0
z_source[8128],-0.077,0.99,-2.025,1.862,0.005,0.01,46592.0,10645.0,1.0
z_source[8129],1.242,0.854,-0.413,2.874,0.005,0.008,33104.0,10722.0,1.0
z_source[8130],-0.304,0.929,-2.154,1.494,0.005,0.009,40446.0,10970.0,1.0
z_source[8131],-0.042,0.984,-1.961,1.901,0.005,0.01,38727.0,10597.0,1.0
z_source[8132],-0.115,0.954,-2.009,1.71,0.005,0.01,43043.0,10994.0,1.0
z_source[8133],-0.045,0.981,-1.952,1.847,0.005,0.009,42206.0,11066.0,1.0
z_source[8134],-0.214,0.96,-2.122,1.672,0.005,0.01,41004.0,10320.0,1.0
z_source[8135],-0.228,0.955,-2.111,1.609,0.005,0.009,41795.0,10864.0,1.0
z_source[8136],-0.115,0.886,-1.871,1.626,0.004,0.009,39253.0,11026.0,1.0
z_source[8137],-0.26,0.923,-2.016,1.558,0.005,0.009,35699.0,11366.0,1.0
z_source[8138],-0.513,0.827,-2.119,1.119,0.004,0.008,35371.0,11269.0,1.0
z_source[8139],0.403,0.982,-1.416,2.418,0.005,0.01,37999.0,10313.0,1.0
z_source[8140],-0.436,0.91,-2.209,1.377,0.005,0.009,39483.0,11484.0,1.0
z_source[8141],0.107,0.837,-1.545,1.748,0.004,0.008,42178.0,10345.0,1.0
z_source[8142],0.158,0.846,-1.468,1.84,0.004,0.008,39954.0,11074.0,1.0
z_source[8143],-0.159,0.96,-2.075,1.691,0.005,0.009,40415.0,10532.0,1.0
z_source[8144],-0.247,0.857,-1.949,1.397,0.004,0.008,39937.0,10997.0,1.0
z_source[8145],0.577,0.904,-1.204,2.338,0.005,0.009,37200.0,11015.0,1.0
z_source[8146],0.859,0.862,-0.842,2.553,0.004,0.009,44192.0,9757.0,1.0
z_source[8147],0.108,0.903,-1.661,1.848,0.005,0.009,37616.0,11350.0,1.0
z_source[8148],-0.213,0.966,-2.113,1.649,0.005,0.009,39056.0,10366.0,1.0
z_source[8149],0.913,0.837,-0.696,2.599,0.004,0.008,41269.0,11192.0,1.0
z_source[8150],0.027,0.835,-1.593,1.666,0.004,0.008,37084.0,11223.0,1.0
z_source[8151],0.126,0.856,-1.499,1.844,0.004,0.009,43775.0,10685.0,1.0
z_source[8152],-0.273,0.944,-2.135,1.616,0.005,0.009,38026.0,10658.0,1.0
z_source[8153],-0.129,0.973,-2.076,1.73,0.005,0.01,42079.0,11036.0,1.0
z_source[8154],-0.168,0.971,-2.087,1.69,0.005,0.009,37807.0,10090.0,1.0
z_source[8155],-0.089,0.984,-1.979,1.88,0.005,0.01,41339.0,10834.0,1.0
z_source[8156],-0.202,0.953,-2.02,1.729,0.005,0.009,41110.0,11041.0,1.0
z_source[8157],-0.287,0.951,-2.173,1.582,0.005,0.009,42943.0,10779.0,1.0
z_source[8158],0.286,0.938,-1.583,2.102,0.004,0.009,43775.0,10188.0,1.0
z_source[8159],-0.259,0.934,-2.059,1.565,0.005,0.009,41289.0,11363.0,1.0
z_source[8160],1.167,0.826,-0.426,2.792,0.004,0.008,36193.0,10960.0,1.0
z_source[8161],1.494,0.8,-0.067,3.006,0.004,0.008,40545.0,10155.0,1.0
z_source[8162],1.714,0.604,0.525,2.886,0.003,0.005,32221.0,11600.0,1.0
z_source[8163],1.024,0.763,-0.461,2.539,0.004,0.007,37294.0,10762.0,1.0
z_source[8164],0.624,0.822,-0.961,2.219,0.004,0.008,40354.0,10897.0,1.0
z_source[8165],0.39,0.854,-1.275,2.055,0.005,0.009,35046.0,10110.0,1.0
z_source[8166],1.253,0.777,-0.296,2.74,0.004,0.007,43990.0,10971.0,1.0
z_source[8167],0.239,0.921,-1.66,1.972,0.005,0.009,40114.0,11230.0,1.0
z_source[8168],-0.325,0.933,-2.162,1.473,0.005,0.009,37764.0,10757.0,1.0
z_source[8169],0.7,0.918,-1.083,2.515,0.004,0.009,46591.0,10617.0,1.0
z_source[8170],1.465,0.87,-0.182,3.202,0.004,0.008,38904.0,10171.0,1.0
z_source[8171],0.151,0.931,-1.654,1.952,0.005,0.009,41646.0,11099.0,1.0
z_source[8172],0.118,0.914,-1.7,1.833,0.005,0.009,39832.0,9789.0,1.0
z_source[8173],0.272,0.851,-1.451,1.879,0.004,0.009,39855.0,10508.0,1.0
z_source[8174],1.519,0.57,0.407,2.638,0.003,0.005,36694.0,10843.0,1.0
z_source[8175],1.172,0.725,-0.298,2.542,0.004,0.007,39688.0,10892.0,1.0
z_source[8176],1.368,0.658,0.08,2.662,0.003,0.006,36286.0,10076.0,1.0
z_source[8177],0.825,0.845,-0.844,2.459,0.004,0.008,41272.0,11346.0,1.0
z_source[8178],0.532,0.817,-1.061,2.117,0.004,0.008,42401.0,9885.0,1.0
z_source[8179],1.19,0.831,-0.511,2.718,0.004,0.008,37160.0,11137.0,1.0
z_source[8180],0.084,0.896,-1.623,1.884,0.004,0.009,40244.0,10940.0,1.0
z_source[8181],0.124,0.899,-1.649,1.87,0.005,0.009,39696.0,11498.0,1.0
z_source[8182],0.468,0.896,-1.272,2.233,0.004,0.008,40828.0,11218.0,1.0
z_source[8183],1.509,0.755,0.05,3.02,0.004,0.007,33890.0,11150.0,1.0
z_source[8184],0.925,0.75,-0.574,2.362,0.004,0.007,39169.0,11147.0,1.0
z_source[8185],1.876,0.608,0.638,3.019,0.003,0.005,33170.0,11351.0,1.0
z_source[8186],0.699,0.784,-0.814,2.249,0.004,0.008,40739.0,10156.0,1.0
z_source[8187],-0.034,0.814,-1.642,1.535,0.004,0.008,39327.0,10672.0,1.0
z_source[8188],1.05,0.825,-0.637,2.615,0.004,0.008,37760.0,10699.0,1.0
z_source[8189],0.246,0.85,-1.515,1.841,0.004,0.008,36183.0,10962.0,1.0
z_source[8190],0.26,0.865,-1.429,1.955,0.004,0.009,44736.0,10874.0,1.0
z_source[8191],-0.201,0.961,-2.111,1.643,0.005,0.009,35778.0,11142.0,1.0
z_source[8192],-0.271,0.928,-2.057,1.556,0.005,0.009,36832.0,10761.0,1.0
z_source[8193],0.231,0.938,-1.632,2.05,0.005,0.009,40005.0,10535.0,1.0
z_source[8194],0.235,0.921,-1.602,1.982,0.004,0.008,43931.0,11057.0,1.0
z_source[8195],0.613,0.904,-1.152,2.365,0.005,0.008,35669.0,11880.0,1.0
z_source[8196],0.921,0.87,-0.731,2.661,0.004,0.009,45986.0,10720.0,1.0
z_source[8197],0.266,0.846,-1.383,1.94,0.004,0.008,40093.0,11174.0,1.0
z_source[8198],1.154,0.693,-0.18,2.508,0.003,0.006,41088.0,11176.0,1.0
z_source[8199],1.913,0.658,0.585,3.158,0.003,0.006,36731.0,11506.0,1.0
z_source[8200],0.563,0.814,-1.04,2.132,0.004,0.008,41612.0,11301.0,1.0
z_source[8201],0.623,0.813,-0.938,2.244,0.004,0.008,34754.0,10779.0,1.0
z_source[8202],1.612,0.762,0.118,3.081,0.004,0.007,37417.0,10916.0,1.0
z_source[8203],0.797,0.939,-1.052,2.594,0.005,0.009,41623.0,10949.0,1.0
z_source[8204],-0.099,0.969,-2.015,1.769,0.005,0.009,42135.0,10995.0,1.0
z_source[8205],-0.142,0.96,-2.022,1.717,0.005,0.009,37741.0,10432.0,1.0
z_source[8206],-0.173,0.979,-2.126,1.719,0.005,0.01,42544.0,10519.0,1.0
z_source[8207],-0.083,0.982,-1.998,1.832,0.005,0.01,41802.0,11107.0,1.0
z_source[8208],0.154,0.944,-1.677,1.969,0.005,0.009,40584.0,10828.0,1.0
z_source[8209],-0.143,0.961,-2.055,1.745,0.005,0.009,41291.0,10739.0,1.0
z_source[8210],0.463,0.853,-1.207,2.095,0.004,0.008,40257.0,11053.0,1.0
z_source[8211],0.708,0.835,-0.877,2.374,0.004,0.009,41266.0,10278.0,1.0
z_source[8212],-0.266,0.937,-2.088,1.611,0.005,0.009,41196.0,10969.0,1.0
z_source[8213],-0.098,0.983,-2.035,1.832,0.005,0.01,40851.0,10341.0,1.0
z_source[8214],-0.112,0.996,-2.085,1.81,0.005,0.01,39654.0,10149.0,1.0
z_source[8215],-0.135,0.977,-1.988,1.869,0.005,0.01,40062.0,11461.0,1.0
z_source[8216],-0.167,0.987,-2.138,1.734,0.005,0.009,39818.0,10431.0,1.0
z_source[8217],0.23,0.963,-1.681,2.109,0.005,0.009,44451.0,10707.0,1.0
z_source[8218],-0.56,0.935,-2.395,1.274,0.005,0.009,37930.0,11081.0,1.0
z_source[8219],-0.478,0.931,-2.28,1.369,0.005,0.009,37093.0,11109.0,1.0
z_source[8220],0.556,0.93,-1.303,2.336,0.005,0.009,40285.0,10146.0,1.0
z_source[8221],-0.144,0.977,-1.968,1.858,0.005,0.01,37648.0,11122.0,1.0
z_source[8222],-0.222,0.902,-1.955,1.565,0.005,0.009,38936.0,9795.0,1.0
z_source[8223],-0.059,0.916,-1.863,1.7,0.005,0.009,40455.0,9835.0,1.0
z_source[8224],-0.151,0.97,-2.012,1.804,0.005,0.009,41285.0,11042.0,1.0
z_source[8225],0.355,0.973,-1.512,2.285,0.005,0.01,40774.0,10470.0,1.0
z_source[8226],0.38,0.989,-1.581,2.32,0.005,0.01,39604.0,10503.0,1.0
z_source[8227],-0.685,0.912,-2.45,1.1,0.005,0.009,39757.0,11049.0,1.0
z_source[8228],-0.25,0.99,-2.182,1.672,0.005,0.01,40665.0,10989.0,1.0
z_source[8229],-0.132,0.965,-2.038,1.76,0.005,0.009,40563.0,11219.0,1.0
z_source[8230],0.158,0.96,-1.729,2.033,0.005,0.01,40474.0,10232.0,1.0
z_source[8231],-0.407,0.943,-2.256,1.423,0.005,0.009,40491.0,10444.0,1.0
z_source[8232],0.872,0.779,-0.7,2.34,0.004,0.008,40612.0,10460.0,1.0
z_source[8233],-0.422,0.782,-2.002,1.077,0.004,0.007,38287.0,10553.0,1.0
z_source[8234],0.721,0.801,-0.825,2.329,0.004,0.008,42877.0,11352.0,1.0
z_source[8235],0.266,0.774,-1.216,1.842,0.004,0.007,38608.0,10601.0,1.0
z_source[8236],0.31,0.797,-1.27,1.877,0.004,0.008,37671.0,10940.0,1.0
z_source[8237],0.124,0.747,-1.393,1.522,0.004,0.007,39930.0,11308.0,1.0
z_source[8238],-0.231,0.867,-1.967,1.438,0.004,0.008,39842.0,11120.0,1.0
z_source[8239],-0.09,0.985,-1.971,1.866,0.005,0.01,38960.0,11057.0,1.0
z_source[8240],-1.706,0.732,-3.131,-0.278,0.004,0.007,41687.0,10640.0,1.0
z_source[8241],-1.863,0.682,-3.229,-0.564,0.004,0.007,36374.0,10440.0,1.0
z_source[8242],-1.062,0.661,-2.353,0.241,0.004,0.006,36448.0,10370.0,1.0
z_source[8243],-1.42,0.709,-2.765,-0.003,0.004,0.006,38705.0,11734.0,1.0
z_source[8244],-1.992,0.725,-3.395,-0.601,0.004,0.007,40673.0,10834.0,1.0
z_source[8245],-1.814,0.614,-3.035,-0.627,0.003,0.006,38156.0,10217.0,1.0
z_source[8246],-1.235,0.44,-2.11,-0.399,0.003,0.004,30167.0,11376.0,1.0
z_source[8247],-1.895,0.532,-2.916,-0.863,0.003,0.005,35472.0,10989.0,1.0
z_source[8248],-1.723,0.592,-2.891,-0.577,0.003,0.006,36844.0,10709.0,1.0
z_source[8249],-1.475,0.606,-2.673,-0.323,0.003,0.006,36958.0,11704.0,1.0
z_source[8250],-1.528,0.628,-2.787,-0.342,0.003,0.006,34695.0,11475.0,1.0
z_source[8251],-2.095,0.661,-3.387,-0.809,0.004,0.006,35897.0,10806.0,1.0
z_source[8252],-1.414,0.683,-2.741,-0.074,0.003,0.006,41330.0,10823.0,1.0
z_source[8253],-1.358,0.623,-2.577,-0.172,0.003,0.006,38815.0,11382.0,1.0
z_source[8254],-1.942,0.681,-3.319,-0.645,0.004,0.007,36068.0,10043.0,1.0
z_source[8255],-1.57,0.629,-2.808,-0.367,0.003,0.006,37640.0,9749.0,1.0
