,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_source[983],-0.251,0.812,-1.921,1.266,0.005,0.007,23199.0,11392.0,1.0
z_source[984],0.938,0.63,-0.319,2.147,0.004,0.006,22768.0,11424.0,1.0
z_source[985],0.497,0.607,-0.694,1.678,0.004,0.005,19506.0,11896.0,1.0
z_source[986],0.189,0.729,-1.257,1.591,0.005,0.006,25823.0,12021.0,1.0
z_source[987],2.046,0.394,1.27,2.812,0.004,0.003,8667.0,10586.0,1.0
z_source[988],0.85,0.385,0.122,1.632,0.004,0.003,9595.0,10888.0,1.0
z_source[989],0.368,0.393,-0.399,1.142,0.004,0.003,8666.0,10308.0,1.0
z_source[990],0.514,0.38,-0.238,1.251,0.004,0.003,9004.0,10078.0,1.0
z_source[991],-0.165,0.431,-1.014,0.672,0.004,0.003,10939.0,11521.0,1.0
z_source[992],0.123,0.373,-0.605,0.86,0.004,0.003,9188.0,11517.0,1.0
z_source[993],0.677,0.358,-0.008,1.397,0.004,0.003,8197.0,11006.0,1.0
z_source[994],0.282,0.35,-0.38,0.992,0.004,0.003,8554.0,9784.0,1.0
z_source[995],0.394,0.361,-0.313,1.1,0.004,0.003,8581.0,10450.0,1.0
z_source[996],0.462,0.418,-0.363,1.278,0.004,0.003,9981.0,11362.0,1.0
z_source[997],-0.064,0.991,-1.939,1.923,0.006,0.009,23435.0,11091.0,1.0
z_source[998],-0.535,0.611,-1.767,0.649,0.004,0.005,19776.0,10899.0,1.0
z_source[999],0.059,0.609,-1.154,1.216,0.004,0.005,21497.0,11560.0,1.0
z_source[1000],-0.364,0.923,-2.215,1.383,0.005,0.009,28279.0,10462.0,1.0
z_source[1001],0.092,0.617,-1.138,1.264,0.004,0.005,21124.0,11088.0,1.0
z_source[1002],-0.266,0.791,-1.86,1.249,0.006,0.008,17979.0,10815.0,1.0
z_source[1003],1.126,0.825,-0.632,2.679,0.007,0.008,13217.0,10009.0,1.0
z_source[1004],-0.059,0.975,-1.927,1.92,0.006,0.009,26145.0,10282.0,1.0
z_source[1005],0.92,0.272,0.393,1.463,0.004,0.002,3843.0,7809.0,1.0
z_source[1006],0.432,0.284,-0.116,0.995,0.004,0.002,4295.0,7622.0,1.0
z_source[1007],0.972,0.272,0.432,1.494,0.004,0.002,3940.0,6786.0,1.0
z_source[1008],0.688,0.282,0.14,1.247,0.004,0.002,4164.0,8100.0,1.0
z_source[1009],0.489,0.265,-0.019,1.015,0.004,0.002,3696.0,7410.0,1.0
z_source[1010],-0.497,0.86,-2.169,1.196,0.005,0.008,25684.0,10407.0,1.0
z_source[1011],-0.542,0.867,-2.268,1.111,0.006,0.008,23679.0,12222.0,1.0
z_source[1012],-0.467,0.871,-2.189,1.224,0.006,0.008,22730.0,11765.0,1.0
z_source[1013],0.814,0.884,-0.885,2.595,0.006,0.008,24702.0,10834.0,1.0
z_source[1014],-0.425,0.928,-2.319,1.325,0.006,0.009,24767.0,10213.0,1.0
z_source[1015],-0.588,0.502,-1.555,0.406,0.005,0.004,11907.0,10971.0,1.0
z_source[1016],-1.003,0.578,-2.084,0.174,0.004,0.005,17220.0,11108.0,1.0
z_source[1017],-1.409,0.539,-2.475,-0.38,0.004,0.005,15056.0,10328.0,1.0
z_source[1018],-0.112,0.541,-1.166,0.956,0.005,0.005,13027.0,10236.0,1.0
z_source[1019],0.544,0.573,-0.562,1.67,0.004,0.005,16501.0,11097.0,1.0
z_source[1020],0.261,0.435,-0.614,1.108,0.005,0.003,9196.0,11237.0,1.0
z_source[1021],0.883,0.388,0.1,1.637,0.004,0.003,7919.0,11058.0,1.0
z_source[1022],0.215,0.37,-0.507,0.954,0.004,0.003,7247.0,10718.0,1.0
z_source[1023],-0.16,0.39,-0.919,0.605,0.004,0.003,8158.0,11673.0,1.0
z_source[1024],-0.377,0.399,-1.174,0.409,0.004,0.003,8552.0,11044.0,1.0
z_source[1025],0.461,0.584,-0.675,1.603,0.004,0.005,18166.0,12185.0,1.0
z_source[1026],-0.574,0.597,-1.785,0.562,0.005,0.005,17304.0,11570.0,1.0
z_source[1027],0.68,0.496,-0.259,1.665,0.004,0.004,16356.0,12220.0,1.0
z_source[1028],0.606,0.53,-0.504,1.58,0.004,0.004,18298.0,12200.0,1.0
z_source[1029],1.392,0.498,0.403,2.353,0.004,0.004,17203.0,13105.0,1.0
z_source[1030],-2.406,0.416,-3.229,-1.601,0.004,0.003,9783.0,9259.0,1.0
z_source[1031],-1.868,0.362,-2.573,-1.163,0.004,0.003,8016.0,10612.0,1.0
z_source[1032],-2.249,0.36,-2.955,-1.547,0.004,0.003,7986.0,10329.0,1.0
z_source[1033],0.571,0.284,0.016,1.127,0.004,0.002,5728.0,8069.0,1.0
z_source[1034],-0.987,0.373,-1.74,-0.267,0.004,0.003,8835.0,10077.0,1.0
z_source[1035],-0.526,0.898,-2.299,1.219,0.006,0.008,26628.0,11594.0,1.0
z_source[1036],0.305,0.965,-1.644,2.144,0.006,0.01,25396.0,10265.0,1.0
z_source[1037],-0.608,0.889,-2.304,1.132,0.005,0.009,27322.0,10642.0,1.0
z_source[1038],0.364,0.446,-0.503,1.238,0.004,0.003,11509.0,10854.0,1.0
z_source[1039],0.1,0.475,-0.846,1.006,0.004,0.003,11918.0,11253.0,1.0
z_source[1040],0.273,0.424,-0.557,1.105,0.004,0.003,10764.0,11426.0,1.0
z_source[1041],-0.214,0.435,-1.075,0.618,0.004,0.003,10783.0,10814.0,1.0
z_source[1042],0.064,0.429,-0.764,0.912,0.004,0.003,10713.0,11661.0,1.0
z_source[1043],1.338,0.322,0.72,1.977,0.005,0.003,3934.0,7789.0,1.0
z_source[1044],1.3,0.305,0.702,1.895,0.005,0.003,3567.0,7145.0,1.0
z_source[1045],1.306,0.325,0.655,1.927,0.005,0.003,4056.0,7438.0,1.0
z_source[1046],1.198,0.373,0.444,1.911,0.005,0.003,5536.0,9823.0,1.0
z_source[1047],1.753,0.346,1.07,2.422,0.005,0.003,4620.0,8201.0,1.0
z_source[1048],0.992,0.317,0.362,1.607,0.005,0.003,3761.0,7707.0,1.0
z_source[1049],1.424,0.303,0.834,2.015,0.005,0.003,3440.0,5989.0,1.0
z_source[1050],1.786,0.295,1.231,2.386,0.005,0.003,3294.0,6492.0,1.0
z_source[1051],-2.202,0.378,-2.924,-1.457,0.005,0.003,5395.0,9218.0,1.0
z_source[1052],-3.043,0.385,-3.816,-2.317,0.005,0.003,5216.0,8906.0,1.0
z_source[1053],0.307,0.963,-1.619,2.159,0.006,0.009,25714.0,10555.0,1.0
z_source[1054],0.547,0.933,-1.298,2.341,0.006,0.009,26556.0,9412.0,1.0
z_source[1055],-0.133,0.974,-2.021,1.76,0.006,0.009,25445.0,10873.0,1.0
z_source[1056],-1.088,0.513,-2.115,-0.107,0.004,0.004,14944.0,10710.0,1.0
z_source[1057],-0.816,0.527,-1.834,0.23,0.004,0.005,18668.0,11248.0,1.0
z_source[1058],-0.131,0.884,-1.933,1.545,0.005,0.008,26605.0,10976.0,1.0
z_source[1059],-1.865,0.671,-3.184,-0.571,0.005,0.006,21000.0,11683.0,1.0
z_source[1060],-0.785,0.71,-2.203,0.595,0.005,0.006,24163.0,11628.0,1.0
z_source[1061],0.598,0.401,-0.182,1.379,0.004,0.003,11356.0,12040.0,1.0
z_source[1062],0.404,0.397,-0.377,1.184,0.004,0.003,10894.0,12217.0,1.0
z_source[1063],0.123,0.412,-0.65,0.947,0.004,0.004,11283.0,10228.0,1.0
z_source[1064],0.364,0.395,-0.376,1.183,0.004,0.003,10450.0,10661.0,1.0
z_source[1065],-0.09,0.403,-0.872,0.701,0.004,0.003,12040.0,11379.0,1.0
z_source[1066],-0.017,0.292,-0.585,0.56,0.005,0.003,4080.0,7604.0,1.0
z_source[1067],-0.21,0.3,-0.78,0.394,0.005,0.003,4182.0,7544.0,1.0
z_source[1068],-0.325,0.279,-0.884,0.211,0.005,0.003,3660.0,6356.0,1.0
z_source[1069],-0.445,0.295,-0.994,0.161,0.005,0.003,4029.0,6656.0,1.0
z_source[1070],-3.075,0.536,-4.151,-2.063,0.005,0.005,12061.0,9690.0,1.0
z_source[1071],-0.731,0.793,-2.346,0.761,0.006,0.008,16935.0,9410.0,1.0
z_source[1072],0.204,0.769,-1.32,1.728,0.006,0.008,19219.0,10678.0,1.0
z_source[1073],-0.522,0.92,-2.329,1.283,0.007,0.008,19531.0,10065.0,1.0
z_source[1074],-0.637,0.905,-2.418,1.108,0.006,0.008,22075.0,11756.0,1.0
z_source[1075],0.005,0.852,-1.691,1.677,0.006,0.008,22032.0,11058.0,1.0
z_source[1076],-0.208,0.965,-2.102,1.647,0.006,0.009,24546.0,10959.0,1.0
z_source[1077],-0.214,0.973,-2.074,1.695,0.006,0.009,27585.0,10958.0,1.0
z_source[1078],-0.324,0.961,-2.183,1.563,0.006,0.009,25882.0,10840.0,1.0
z_source[1079],-0.301,0.954,-2.137,1.599,0.006,0.009,27535.0,11432.0,1.0
z_source[1080],0.486,0.801,-1.085,2.085,0.005,0.007,25617.0,11677.0,1.0
z_source[1081],-0.012,0.739,-1.46,1.421,0.005,0.007,23311.0,11831.0,1.0
z_source[1082],0.142,0.677,-1.237,1.426,0.004,0.006,23064.0,12335.0,1.0
z_source[1083],-0.569,0.701,-1.941,0.798,0.005,0.006,23570.0,11314.0,1.0
z_source[1084],0.337,0.734,-1.117,1.752,0.005,0.007,22054.0,11516.0,1.0
z_source[1085],-0.067,0.353,-0.762,0.633,0.004,0.003,6464.0,9149.0,1.0
z_source[1086],0.036,0.341,-0.618,0.71,0.004,0.003,6291.0,9363.0,1.0
z_source[1087],0.318,0.333,-0.332,0.973,0.004,0.003,5861.0,8771.0,1.0
z_source[1088],0.574,0.329,-0.072,1.217,0.004,0.003,5843.0,8354.0,1.0
z_source[1089],0.664,0.333,0.043,1.351,0.004,0.003,6109.0,9004.0,1.0
z_source[1090],0.638,0.6,-0.537,1.815,0.005,0.005,16723.0,10860.0,1.0
z_source[1091],1.081,0.519,0.061,2.094,0.004,0.004,13721.0,11576.0,1.0
z_source[1092],0.242,0.481,-0.675,1.212,0.004,0.004,11896.0,11822.0,1.0
z_source[1093],0.114,0.556,-0.993,1.175,0.005,0.004,14287.0,11885.0,1.0
z_source[1094],-0.779,0.596,-1.905,0.427,0.005,0.005,17457.0,12122.0,1.0
z_source[1095],-0.51,0.282,-1.058,0.034,0.004,0.002,4159.0,6888.0,1.0
z_source[1096],-0.29,0.271,-0.788,0.266,0.005,0.002,3353.0,7615.0,1.0
z_source[1097],-0.535,0.266,-1.058,-0.02,0.005,0.002,3480.0,6625.0,1.0
z_source[1098],-0.544,0.278,-1.103,-0.005,0.004,0.002,4175.0,7446.0,1.0
z_source[1099],0.183,0.297,-0.4,0.763,0.005,0.003,4305.0,7763.0,1.0
z_source[1100],0.978,0.25,0.506,1.489,0.005,0.003,2973.0,5395.0,1.0
z_source[1101],0.838,0.249,0.345,1.316,0.005,0.003,2846.0,5207.0,1.0
z_source[1102],0.879,0.247,0.401,1.365,0.005,0.003,2909.0,5156.0,1.0
z_source[1103],0.957,0.248,0.472,1.447,0.005,0.003,2855.0,5210.0,1.0
z_source[1104],1.225,0.251,0.723,1.709,0.004,0.003,3139.0,5957.0,1.0
z_source[1105],-0.108,0.772,-1.636,1.359,0.005,0.008,20998.0,10560.0,1.0
z_source[1106],0.155,0.344,-0.482,0.858,0.004,0.003,6401.0,9831.0,1.0
z_source[1107],0.564,0.32,-0.06,1.186,0.004,0.003,5414.0,8645.0,1.0
z_source[1108],-0.054,0.333,-0.703,0.593,0.004,0.003,5652.0,8093.0,1.0
z_source[1109],-0.039,0.348,-0.709,0.658,0.004,0.003,6504.0,9226.0,1.0
z_source[1110],0.619,0.335,-0.064,1.263,0.004,0.003,5838.0,9389.0,1.0
z_source[1111],0.631,0.319,-0.038,1.222,0.005,0.003,3936.0,6916.0,1.0
z_source[1112],0.874,0.309,0.274,1.488,0.005,0.003,3676.0,6525.0,1.0
z_source[1113],0.506,0.303,-0.099,1.093,0.005,0.003,3394.0,5072.0,1.0
z_source[1114],0.725,0.358,0.0,1.392,0.005,0.003,4813.0,8200.0,1.0
z_source[1115],1.093,0.383,0.356,1.842,0.005,0.003,5739.0,8660.0,1.0
z_source[1116],-0.6,0.636,-1.836,0.664,0.005,0.005,16652.0,11560.0,1.0
z_source[1117],-0.083,0.989,-2.048,1.791,0.007,0.009,23156.0,11158.0,1.0
z_source[1118],-0.307,0.395,-1.075,0.473,0.004,0.003,8971.0,11010.0,1.0
z_source[1119],-0.447,0.347,-1.118,0.248,0.004,0.003,7290.0,10846.0,1.0
z_source[1120],-0.216,0.274,-0.734,0.342,0.004,0.002,3806.0,7305.0,1.0
z_source[1121],0.59,0.264,0.087,1.122,0.004,0.002,3570.0,6514.0,1.0
z_source[1122],-0.156,0.269,-0.68,0.367,0.004,0.002,3715.0,6661.0,1.0
z_source[1123],-0.159,0.264,-0.676,0.363,0.004,0.002,3618.0,6429.0,1.0
z_source[1124],0.022,0.269,-0.531,0.523,0.004,0.002,3683.0,6883.0,1.0
z_source[1125],-0.093,0.949,-1.964,1.705,0.006,0.008,28628.0,11893.0,1.0
z_source[1126],0.371,0.257,-0.144,0.871,0.004,0.002,3622.0,6682.0,1.0
z_source[1127],0.687,0.256,0.193,1.202,0.004,0.002,3232.0,6421.0,1.0
z_source[1128],0.881,0.258,0.389,1.396,0.005,0.002,3068.0,6690.0,1.0
z_source[1129],1.652,0.262,1.132,2.159,0.005,0.002,3202.0,6428.0,1.0
z_source[1130],1.008,0.256,0.51,1.513,0.005,0.002,3101.0,6535.0,1.0
z_source[1131],-1.664,0.576,-2.789,-0.54,0.005,0.005,13972.0,11622.0,1.0
z_source[1132],-0.786,0.632,-1.964,0.508,0.005,0.005,16533.0,11664.0,1.0
z_source[1133],0.139,0.811,-1.426,1.753,0.005,0.008,24872.0,10240.0,1.0
z_source[1134],0.789,0.825,-0.828,2.363,0.005,0.007,23419.0,11379.0,1.0
z_source[1135],0.122,0.725,-1.275,1.56,0.005,0.006,22731.0,11254.0,1.0
z_source[1136],-0.123,0.989,-2.011,1.796,0.007,0.009,22731.0,11436.0,1.0
z_source[1137],0.501,0.929,-1.348,2.27,0.006,0.008,26917.0,11341.0,1.0
z_source[1138],-0.266,0.943,-2.106,1.579,0.006,0.009,24875.0,11364.0,1.0
z_source[1139],0.036,0.961,-1.896,1.9,0.006,0.009,27329.0,10311.0,1.0
z_source[1140],-1.869,0.5,-2.877,-0.923,0.004,0.004,12433.0,11262.0,1.0
z_source[1141],-0.159,0.383,-0.904,0.602,0.004,0.003,8512.0,10000.0,1.0
z_source[1142],-0.783,0.399,-1.571,-0.006,0.004,0.003,8764.0,10349.0,1.0
z_source[1143],-1.047,0.395,-1.83,-0.289,0.004,0.003,8910.0,10209.0,1.0
z_source[1144],-1.402,0.411,-2.183,-0.591,0.004,0.003,9534.0,10579.0,1.0
z_source[1145],1.331,0.541,0.302,2.409,0.004,0.005,17650.0,11297.0,1.0
z_source[1146],0.287,0.603,-0.936,1.422,0.004,0.005,18187.0,10486.0,1.0
z_source[1147],1.419,0.463,0.519,2.332,0.004,0.004,13967.0,11765.0,1.0
z_source[1148],0.893,0.471,-0.008,1.838,0.004,0.004,13817.0,11566.0,1.0
z_source[1149],-0.243,0.565,-1.403,0.819,0.004,0.005,18144.0,10665.0,1.0
z_source[1150],0.127,0.896,-1.697,1.808,0.006,0.009,25246.0,10797.0,1.0
z_source[1151],-0.338,0.545,-1.396,0.734,0.004,0.004,15683.0,11295.0,1.0
z_source[1152],0.329,0.54,-0.765,1.357,0.004,0.004,14860.0,10912.0,1.0
z_source[1153],0.055,0.563,-1.047,1.168,0.004,0.005,17169.0,10743.0,1.0
z_source[1154],0.047,0.497,-0.935,1.007,0.004,0.004,14314.0,11647.0,1.0
z_source[1155],0.658,0.488,-0.3,1.617,0.004,0.004,13771.0,12274.0,1.0
z_source[1156],-0.048,0.979,-1.903,1.904,0.006,0.008,27691.0,10375.0,1.0
z_source[1157],-0.611,0.601,-1.791,0.577,0.004,0.005,17927.0,10616.0,1.0
z_source[1158],-0.246,0.499,-1.225,0.717,0.004,0.004,12450.0,12069.0,1.0
z_source[1159],0.635,0.495,-0.336,1.597,0.005,0.004,11835.0,10964.0,1.0
z_source[1160],0.971,0.502,0.013,1.968,0.005,0.004,12291.0,11332.0,1.0
z_source[1161],-0.015,0.669,-1.341,1.252,0.005,0.006,20115.0,11549.0,1.0
z_source[1162],-0.306,0.639,-1.511,0.986,0.005,0.005,17769.0,11059.0,1.0
z_source[1163],-0.184,0.58,-1.294,0.973,0.005,0.005,15040.0,10870.0,1.0
z_source[1164],0.209,0.52,-0.786,1.27,0.004,0.004,13501.0,10343.0,1.0
z_source[1165],-1.125,0.686,-2.469,0.195,0.005,0.006,19317.0,10932.0,1.0
z_source[1166],-0.079,0.718,-1.442,1.377,0.005,0.006,18958.0,10859.0,1.0
z_source[1167],-0.067,0.995,-2.026,1.891,0.006,0.009,23857.0,10757.0,1.0
z_source[1168],-0.086,0.995,-2.059,1.802,0.006,0.009,23686.0,10205.0,1.0
z_source[1169],0.102,0.813,-1.542,1.633,0.005,0.007,24512.0,11247.0,1.0
z_source[1170],-0.305,0.708,-1.699,1.061,0.005,0.006,22493.0,10674.0,1.0
z_source[1171],0.298,0.648,-0.978,1.548,0.004,0.006,21525.0,11584.0,1.0
z_source[1172],0.068,0.928,-1.777,1.844,0.006,0.008,25675.0,11502.0,1.0
z_source[1173],0.137,0.935,-1.692,1.977,0.006,0.008,23287.0,10644.0,1.0
z_source[1174],-0.504,0.92,-2.307,1.28,0.006,0.008,26997.0,11928.0,1.0
z_source[1175],-0.075,0.991,-2.051,1.861,0.007,0.009,22651.0,11573.0,1.0
z_source[1176],0.132,0.364,-0.575,0.854,0.004,0.003,10338.0,10502.0,1.0
z_source[1177],0.303,0.327,-0.345,0.949,0.003,0.002,9218.0,10452.0,1.0
z_source[1178],0.14,0.379,-0.591,0.888,0.004,0.003,10576.0,10651.0,1.0
z_source[1179],0.436,0.368,-0.282,1.155,0.003,0.003,11381.0,12097.0,1.0
z_source[1180],1.002,0.344,0.312,1.664,0.004,0.003,9493.0,10218.0,1.0
z_source[1181],0.005,0.259,-0.498,0.51,0.005,0.002,2812.0,6103.0,1.0
z_source[1182],-0.836,0.261,-1.34,-0.318,0.005,0.002,2835.0,5748.0,1.0
z_source[1183],-0.784,0.254,-1.28,-0.297,0.005,0.003,2712.0,5080.0,1.0
z_source[1184],-1.155,0.257,-1.659,-0.653,0.005,0.002,2833.0,5228.0,1.0
z_source[1185],-0.529,0.255,-1.03,-0.036,0.005,0.003,2846.0,5249.0,1.0
z_source[1186],-1.064,0.584,-2.203,0.089,0.004,0.005,16957.0,11274.0,1.0
z_source[1187],-1.076,0.81,-2.662,0.489,0.006,0.007,21712.0,10814.0,1.0
z_source[1188],-0.543,0.491,-1.518,0.417,0.005,0.004,11711.0,10989.0,1.0
z_source[1189],0.825,0.373,0.108,1.555,0.005,0.003,6632.0,9545.0,1.0
z_source[1190],-0.602,0.403,-1.416,0.164,0.004,0.003,8356.0,9941.0,1.0
z_source[1191],-0.097,0.44,-0.929,0.792,0.005,0.004,9078.0,10340.0,1.0
z_source[1192],-0.163,0.587,-1.32,0.992,0.005,0.005,16203.0,10386.0,1.0
z_source[1193],0.365,0.592,-0.81,1.51,0.004,0.005,18449.0,10780.0,1.0
z_source[1194],-0.064,0.986,-2.065,1.787,0.006,0.009,27559.0,11359.0,1.0
z_source[1195],1.193,0.431,0.361,2.036,0.004,0.003,9213.0,10855.0,1.0
z_source[1196],0.541,0.397,-0.221,1.33,0.004,0.003,9077.0,10570.0,1.0
z_source[1197],0.299,0.382,-0.464,1.036,0.004,0.003,9379.0,10975.0,1.0
z_source[1198],-0.479,0.376,-1.217,0.253,0.004,0.003,9003.0,10519.0,1.0
z_source[1199],-0.314,0.346,-0.999,0.355,0.004,0.003,8101.0,11227.0,1.0
z_source[1200],0.037,0.352,-0.638,0.738,0.004,0.003,8264.0,9630.0,1.0
z_source[1201],-0.043,0.346,-0.694,0.651,0.004,0.003,8194.0,11222.0,1.0
z_source[1202],0.33,0.917,-1.407,2.162,0.006,0.008,25279.0,11271.0,1.0
z_source[1203],0.144,0.535,-0.894,1.194,0.004,0.005,14995.0,9646.0,1.0
z_source[1204],-1.114,0.512,-2.141,-0.14,0.004,0.004,14193.0,11881.0,1.0
z_source[1205],-0.846,0.467,-1.735,0.087,0.004,0.004,12807.0,11070.0,1.0
z_source[1206],-1.173,0.438,-2.042,-0.317,0.004,0.003,10762.0,10590.0,1.0
z_source[1207],0.136,0.379,-0.628,0.862,0.004,0.003,9165.0,10325.0,1.0
z_source[1208],-0.048,0.568,-1.154,1.066,0.004,0.005,16632.0,10944.0,1.0
z_source[1209],-0.921,0.507,-1.916,0.056,0.004,0.004,13842.0,11464.0,1.0
z_source[1210],0.062,0.437,-0.844,0.869,0.004,0.003,11481.0,11272.0,1.0
z_source[1211],-1.01,0.414,-1.811,-0.19,0.004,0.003,10414.0,11345.0,1.0
z_source[1212],-0.467,0.368,-1.181,0.263,0.004,0.003,8821.0,11046.0,1.0
z_source[1213],0.701,0.349,0.038,1.401,0.004,0.003,9500.0,11062.0,1.0
z_source[1214],0.702,0.334,0.041,1.348,0.004,0.003,8806.0,11113.0,1.0
z_source[1215],0.717,0.416,-0.093,1.539,0.004,0.003,12510.0,11527.0,1.0
z_source[1216],0.47,0.419,-0.342,1.305,0.004,0.003,12372.0,11702.0,1.0
z_source[1217],0.734,0.368,0.026,1.454,0.004,0.003,10565.0,11481.0,1.0
z_source[1218],-0.613,0.332,-1.27,0.044,0.004,0.003,6179.0,8804.0,1.0
z_source[1219],0.482,0.276,-0.067,1.018,0.004,0.002,4081.0,7632.0,1.0
